,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
235,강서구,25464181,하늘담은카페,5.0,6건,서울 강서구 방화대로33길 3 성은빌딩 6층,강서구 방화1동,영업시간&월~토 12:30 ~ 21:00&공휴일&12:30 ~ 21:00&휴무일&일요일&이용시 주의 사항&2022/1/30~2/2 구정연휴 쉽니다,070-4115-2475,www.instagram.com/heavenly_joy_hope,#카페 #데이트코스 #루프탑있는 #보드게임카페 #제로페이,"메뉴 이름: 청귤에이드 가격: 5,000&메뉴 이름: 백향과에이드 가격: 5,000&메뉴 이름: 블루베리라떼스무디 가격: 4,500&메뉴 이름: 애플시나몬에이드 가격: 4,500&메뉴 이름: 파인애플식초 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F56104769FABE49979EEB48582586F4FF,
236,강서구,1980538896,베러고,5.0,3건,서울 강서구 강서로47길 108 상가2동 104호,강서구 발산1동,"영업시간&월 09:00 ~ 16:00&휴무일&화,수요일",010-5855-4855,,#카페 #분위기좋은 #브런치카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 아보카도 스무디 가격: 7,000&메뉴 이름: 레몬 에이드 가격: 7,000&메뉴 이름: 자몽 생과일주스 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE9138AC1E3E448BBA916F2B7A4DB897B,
237,강서구,1548719804,심플라운지,5.0,4건,서울 강서구 화곡로13나길 3 1층,강서구 화곡3동,영업시간&월~목 11:00 ~ 23:00&금 11:00 ~ 24:00&토 13:00 ~ 24:00&휴무일&일요일,02-2603-7914,www.instagram.com/simple_lounge13,#커피전문점 #고즈넉한 #디저트카페 #분위기좋은 #브런치카페 #수제초콜릿 #친목모임 #플라워카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 카푸치노 가격: 4,000&메뉴 이름: 바닐라라떼 가격: 4,500&메뉴 이름: 헤이즐넛라떼 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1887016718,
238,강서구,1214281899,카페코레우리 서울식물원점,3.0,5건,서울 강서구 마곡동로 161,강서구 가양1동,영업시간&휴무일&월요일,,,#디저트카페 #데이트코스 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 3,800&메뉴 이름: 카페라떼(HOT) 가격: 4,200&메뉴 이름: 유자차(HOT) 가격: 4,800&메뉴 이름: 새봄녹차(HOT) 가격: 3,800&메뉴 이름: 밀크티(HOT) 가격: 4,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFDC7B9ABD0E54FB2AD7E2A6060F0F7DA,
239,강서구,2122624870,파톰디저트스튜디오,4.9,12건,서울 강서구 공항대로45길 12,강서구 등촌1동,영업시간&월~토 12:00 ~ 20:00,070-4126-3709,,#디저트카페 #디저트카페 #수제케이크 #제로페이,"메뉴 이름: 초코칩스콘 가격: 3,700&메뉴 이름: 할미마들렌 가격: 2,800&메뉴 이름: 무화과휘낭시에 가격: 2,800&메뉴 이름: 르벵쿠키 가격: 2,800&메뉴 이름: 생크림스콘 (쨈/크림치즈 포함) 가격: 3,700&메뉴 이름: 파치즈스콘 가격: 3,700&메뉴 이름: 유자마들렌 가격: 2,800&메뉴 이름: 솔티카라멜휘낭시에 가격: 2,800&메뉴 이름: 브라우니 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE4F9D6C33EDB401B8A134E5CE40574D3,
240,강서구,1594331504,남대문커피,1.0,2건,서울 강서구 마곡동로3길 6 1층,강서구 가양1동,"영업시간&월~금 07:30 ~ 22:00&토,일 11:00 ~ 22:00&공휴일&11:00 ~ 22:00",,www.instagram.com/namdaemuncoffee_,#커피전문점 #제로페이,"메뉴 이름: 에스프레소 가격: 3,000&메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,300&메뉴 이름: 큐브라떼 가격: 4,500&메뉴 이름: 남대문커피(수제바닐라) 가격: 4,800",,
241,강서구,956296543,메가커피 발산역점,1.0,4건,서울 강서구 강서로 380 세민빌딩 101호,강서구 등촌3동,,,www.megacoffee.me,#커피전문점 #제로페이,,,
242,강서구,1236522509,212베이크샵,4.5,6건,"서울 강서구 마곡중앙로 161-1 캐슬파크 2층 212,233호",강서구 가양1동,영업시간&매일 12:00 ~ 22:00,070-4647-3535,www.instagram.com/212_bakeshop,#디저트카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,800&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 클래식 까눌레 가격: 3,000&메뉴 이름: 딸기잼스콘 가격: 3,500&메뉴 이름: 애플시나몬잼스콘 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0E493B26EA8B4982BDC26D6E64D43B6F,
243,강서구,361578194,이디야커피 마곡역점,5.0,2건,서울 강서구 공항대로 195,강서구 가양1동,"영업시간&월~금 07:30 ~ 23:00&토,일 10:00 ~ 23:00",02-3662-4121,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBB2CF963589D4F288FBA512B9D49065A,
244,강서구,453303815,마리웨일237 화곡역점,4.5,4건,서울 강서구 가로공원로76길 17 1층 102호,강서구 화곡1동,,02-2603-3752,www.mariwhale.com,#디저트카페 #제로페이,"메뉴 이름: 마카롱 가격: 1,100&메뉴 이름: 프리미엄 마카롱 가격: 1,600&메뉴 이름: 가나슈 마카롱 가격: 1,400&메뉴 이름: 다쿠와즈 가격: 1,200&메뉴 이름: 아메리카노(R) 가격: 1,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5AB43925514849FA9E2D0E8FF47B4223,
245,강서구,2066850395,포퀸스보드카페 등촌점,4.0,1건,서울 강서구 공항대로59가길 10 한울H밸리움 지하 1층,강서구 등촌1동,영업시간&매일 00:00 ~ 24:00,02-2659-9008,blog.naver.com/4queensdc,#보드카페 #데이트코스 #보드게임카페,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_347336606,
246,강서구,913333770,메가커피 우장산역점,5.0,1건,서울 강서구 강서로45길 6,강서구 발산1동,영업시간&매일 08:00 ~ 23:00,02-2695-2323,www.megacoffee.me,#커피전문점 #제로페이,,,
247,강서구,1872517833,실용지구,4.5,8건,서울 강서구 공항대로67길 29-26,강서구 염창동,영업시간&월~금 07:30 ~ 18:30&토 10:00 ~ 15:00&휴무일&일요일&공휴일,02-2088-7501,,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 라떼 가격: 3,800&메뉴 이름: 플랫 화이트 가격: 3,800&메뉴 이름: 얼그레이 밀크티 가격: 4,500&메뉴 이름: 스페셜 블랜딩 티 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FAC9451CBD80E4331A7026774078C6C87,
248,강서구,706751955,알리스타케냐커피 강서화곡점,4.0,4건,서울 강서구 가로공원로 183 1층,강서구 화곡1동,영업시간&매일 08:30 ~ 21:00,02-2602-2423,alistarcoffee.com,#커피전문점 #브런치카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FAF4FD323027545E691E473B720FFE0D2,
249,강서구,946486339,메가커피 화곡본동시장점,0.0,0건,서울 강서구 까치산로4길 3 1층,강서구 화곡본동,,02-2603-3222,,#커피전문점 #카카오페이 #제로페이,,,
250,강서구,27207178,공차 증미역점,2.6,16건,서울 강서구 양천로 559 가양이마트 1층,강서구 가양3동,"영업시간&매일 10:00 ~ 22:00&휴무일&둘째,넷째 일요일",02-2668-0309,www.gong-cha.co.kr,#카페 #카카오페이,"메뉴 이름: 브라운슈가 치즈폼 스무디(L) 가격: 5,700&메뉴 이름: 브라운슈가 쥬얼리 밀크티(L) 가격: 5,300&메뉴 이름: 망고 스무디 가격: 5,300&메뉴 이름: 망고 요구르트(L) 가격: 5,000&메뉴 이름: 망고 주스(L) 가격: 4,600&메뉴 이름: 망고요구르트+화이트펄(L) 가격: 5,200&메뉴 이름: 블랙 밀크티(L) 가격: 4,000&메뉴 이름: 블랙밀크티+펄(L) 가격: 4,200&메뉴 이름: 블랙티(L) 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 얼그레이 밀크티(L) 가격: 4,000&메뉴 이름: 얼그레이티(L) 가격: 3,500&메뉴 이름: 우롱 밀크티(L) 가격: 4,000&메뉴 이름: 우롱티(L) 가격: 3,500&메뉴 이름: 자스민 그린티(L) 가격: 3,500&메뉴 이름: 제주 그린티 스무디 가격: 5,300&메뉴 이름: 청포도 스무디 가격: 4,800&메뉴 이름: 초코 쿠앤크 스무디 가격: 4,500&메뉴 이름: 초콜렛 밀크티(L) 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 타로 밀크티(L) 가격: 4,000&메뉴 이름: 타로밀크티+펄(L) 가격: 4,200&메뉴 이름: 피스타치오 밀크티+펄(L) 가격: 4,900&메뉴 이름: 제주 그린 밀크티+펄(L) 가격: 4,900&메뉴 이름: 청포도 그린티+알로에(L) 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F27388C455623791714,
251,강서구,1842792439,이디야커피 마곡나루역점,3.2,5건,서울 강서구 마곡중앙5로 6,강서구 가양1동,영업시간&매일 08:00 ~ 22:00 (주말 및 공휴일에는 변경될수 있음),02-2063-3555,www.ediya.com,#커피전문점 ,,,
252,강서구,8146368,할리스 김포공항점,3.3,6건,서울 강서구 하늘길 112 국내선청사 1층,강서구 공항동,영업시간&매일 06:00 ~ 22:00,02-2064-0312,www.hollys.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 티아라 딸기 생크림 케이크 가격: 32,000&메뉴 이름: 해피 홀리데이 세트 가격: 18,600&메뉴 이름: 베리 치얼업 세트 가격: 18,300&메뉴 이름: 해피 크로플 세트 가격: 20,600&메뉴 이름: 뚱카롱 세트 가격: 8,700&메뉴 이름: 딸기치즈스윗박스 가격: 6,900&메뉴 이름: 해피 도넛 딸기 할리치노 - R/ICE 가격: 6,300&메뉴 이름: 더 진한 딸기 스무디 - R/ICE 가격: 6,800&메뉴 이름: 할리스 리프레시 세트 가격: 20,300&메뉴 이름: 할리스 브런치 세트 가격: 19,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC268BE15F10B4E60B61ED0D12CED65BA,
253,강서구,103506300,더플롯커피 2호점,5.0,2건,서울 강서구 양천로 510,강서구 등촌1동,"영업시간&월~금 07:30 ~ 23:30&토,일 09:00 ~ 23:30",,www.instagram.com/theplotcoffee_2nd,#커피전문점 #노트북하기좋은 #디저트카페 #로스팅전문 #핸드드립전문점,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8ED1CD8DF0E64FABAB90135947856307,
254,강서구,1777963750,카페다다,0.0,0건,서울 강서구 강서로 447 미르웰플러스오피스텔 1층 114호,강서구 가양1동,,010-8098-1600,www.instagram.com/cafe.dada,#카페 #감성카페 #노키즈존 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 크림라떼 가격: 5,500&메뉴 이름: 딸기크림라떼 (ICE) 가격: 5,500&메뉴 이름: 제주말차크림라떼 (ICE) 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE15427938ABF454A893A7855B52ABE24,
255,강서구,679705892,만랩커피 마곡LG사이언스파크점,4.3,3건,서울 강서구 마곡동로 61 1층 106호,강서구 가양1동,영업시간&매일 08:00 ~ 21:00&공휴일&08:00 ~ 21:00,031-2659-1709,www.10000lab.com,#커피전문점 #제로페이,,,
256,강서구,254410912,카페오소,4.2,5건,서울 강서구 월정로 128,강서구 화곡1동,"영업시간&화~금 10:00 ~ 21:00&토,일 11:00 ~ 21:00&공휴일&11:00 ~ 21:00&휴무일&월요일",,,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 카페라떼(HOT) 가격: 3,500&메뉴 이름: 바닐라라떼(HOT) 가격: 3,900&메뉴 이름: 연유라떼(HOT) 가격: 4,200&메뉴 이름: 달고나라떼(HOT) 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE247C927326D46BAAB5027D6A93427C2,
257,강서구,13057649,할리스 개화산점,5.0,1건,서울 강서구 양천로 28 벽산에어트리움 본관동 101~103호,강서구 방화2동,"영업시간&월~금 07:00 ~ 23:00&토,일 08:00 ~ 23:00",02-2064-1455,www.hollys.co.kr,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 티아라 딸기 생크림 케이크 가격: 32,000&메뉴 이름: 해피 홀리데이 세트 가격: 18,600&메뉴 이름: 베리 치얼업 세트 가격: 18,300&메뉴 이름: 해피 크로플 세트 가격: 20,600&메뉴 이름: 뚱카롱 세트 가격: 8,700&메뉴 이름: 딸기치즈스윗박스 가격: 6,900&메뉴 이름: 해피 도넛 딸기 할리치노 - R/ICE 가격: 6,300&메뉴 이름: 더 진한 딸기 스무디 - R/ICE 가격: 6,800&메뉴 이름: 할리스 리프레시 세트 가격: 20,300&메뉴 이름: 할리스 브런치 세트 가격: 19,500",,
258,강서구,1454118957,빽다방 마곡나루역북부점,2.7,10건,서울 강서구 마곡중앙5로1길 20 101호,강서구 가양1동,영업시간&매일 08:00 ~ 22:00&휴무일&연중무휴,02-3662-0504,www.paikdabang.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F594787BC17244D2B8A9F6BFB80B0D45E,
259,강서구,1367813123,카페R,5.0,2건,서울 강서구 강서로 330 동아빌딩 1층,강서구 우장산동,"영업시간&월~금 08:30 ~ 23:00&토,일 11:00 ~ 23:00",02-2668-5182,,#카페 #브런치카페 #수제샌드위치 #제로페이,"메뉴 이름: 아메리카노 가격: 3,300&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 초코라떼 가격: 4,000&메뉴 이름: 복숭아 아이스티 가격: 3,600&메뉴 이름: 레몬에이드 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8CA6783E0E0D460AA618C94762131C42,
260,강서구,1848513710,무드오더,4.7,6건,서울 강서구 곰달래로56길 19 1층,강서구 화곡4동,영업시간&월~금 11:00 ~ 21:00&토 11:00 ~ 19:00&공휴일&11:00 ~ 19:00&휴무일&일요일&1월1일&명절&성탄절,,instagram.com/cafe_moodorder,#카페 #감성카페 #디저트카페 #아늑한 #아담한 #애견동반카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 밀크티 가격: 5,000&메뉴 이름: 아인슈페너 가격: 4,500&메뉴 이름: 얼그레이 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FACB804443F9443389C10EA2E3F4C0F8A,
261,강서구,1503764748,마리웨일237 강서구청점,3.0,3건,서울 강서구 화곡로 316 삼보빌딩 103호,강서구 화곡6동,,02-2607-3889,www.mariwhale.com,#디저트카페 #제로페이,"메뉴 이름: 아메리카노(Regular) 가격: 1,500&메뉴 이름: 카페 라떼(Regular) 가격: 2,000&메뉴 이름: 녹차 라떼(Regular) 가격: 3,500&메뉴 이름: 요거트스무디(Regular) 가격: 3,500&메뉴 이름: 레몬에이드(Regular) 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEE8FFECC15AA488D829B1AE0C154D99F,
262,강서구,331111462,코코몽어드벤처 김포점,1.0,1건,서울 강서구 방화동 886 롯데백화점 김포공항점 1층,"강서구 방화2동","영업시간&월~금 10:30 ~ 20:00&토,일 10:30 ~ 20:30&이용시 주의 사항&백화점 휴무일과 동일",1644-5178,,#키즈카페 ,"메뉴 이름: 복숭아아이스티 가격: 3,000&메뉴 이름: 아메리카노(HOT) 가격: 3,000&메뉴 이름: 아메리카노(ICE) 가격: 3,500&메뉴 이름: 카페라떼(HOT) 가격: 3,500&메뉴 이름: 카페라떼(ICE) 가격: 4,000&메뉴 이름: 카페마끼아또(HOT) 가격: 3,800&메뉴 이름: 카페마끼아또(ICE) 가격: 4,200&메뉴 이름: 카페모카(HOT) 가격: 3,800&메뉴 이름: 카페모카(ICE) 가격: 4,200&메뉴 이름: 바닐라라떼(HOT) 가격: 3,800&메뉴 이름: 바닐라라떼(ICE) 가격: 4,200&메뉴 이름: 어린이음료 가격: 2,000&메뉴 이름: 쥬스 가격: 2,500&메뉴 이름: 진저라떼(HOT) 가격: 4,000&메뉴 이름: 녹차라떼(HOT) 가격: 4,000&메뉴 이름: 녹차라떼(ICE) 가격: 4,500&메뉴 이름: 초코라떼(HOT) 가격: 4,000&메뉴 이름: 초코라떼(ICE) 가격: 4,500&메뉴 이름: 유자차(HOT) 가격: 4,000&메뉴 이름: 유자차(ICE) 가격: 4,500",,
263,강서구,300003682,공차 까치산역점,5.0,2건,서울 강서구 강서로 27,강서구 화곡1동,영업시간&매일 07:00 ~ 23:00&휴무일&연중무휴,02-2690-7730,,#카페 #카카오페이,"메뉴 이름: 브라운슈가 치즈폼 스무디(L) 가격: 5,700&메뉴 이름: 브라운슈가 쥬얼리 밀크티(L) 가격: 5,300&메뉴 이름: 망고 스무디 가격: 5,300&메뉴 이름: 망고 요구르트(L) 가격: 5,000&메뉴 이름: 망고 주스(L) 가격: 4,600&메뉴 이름: 망고요구르트+화이트펄(L) 가격: 5,200&메뉴 이름: 블랙 밀크티(L) 가격: 4,000&메뉴 이름: 블랙밀크티+펄(L) 가격: 4,200&메뉴 이름: 블랙티(L) 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 얼그레이 밀크티(L) 가격: 4,000&메뉴 이름: 얼그레이티(L) 가격: 3,500&메뉴 이름: 우롱 밀크티(L) 가격: 4,000&메뉴 이름: 우롱티(L) 가격: 3,500&메뉴 이름: 자스민 그린티(L) 가격: 3,500&메뉴 이름: 제주 그린티 스무디 가격: 5,300&메뉴 이름: 청포도 스무디 가격: 4,800&메뉴 이름: 초코 쿠앤크 스무디 가격: 4,500&메뉴 이름: 초콜렛 밀크티(L) 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 타로 밀크티(L) 가격: 4,000&메뉴 이름: 타로밀크티+펄(L) 가격: 4,200&메뉴 이름: 피스타치오 밀크티+펄(L) 가격: 4,900&메뉴 이름: 제주 그린 밀크티+펄(L) 가격: 4,900&메뉴 이름: 청포도 그린티+알로에(L) 가격: 4,500",,
264,강서구,938009341,카페 다이브,4.6,5건,서울 강서구 공항대로65길 26 2층,강서구 염창동,"영업시간&월~금 10:30 ~ 20:00&토,일 11:30 ~ 20:00&공휴일&11:30 ~ 20:00&이용시 주의 사항&둘째 넷째주 일요일 휴무입니다. (대형마트 휴무일과 동일)",010-8817-8193,instagram.com/cafedive_,#카페 #강서구카페 #등촌역카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 바닐라크림라떼 가격: 5,000&메뉴 이름: 초코크림라떼 가격: 4,500&메뉴 이름: 레모네이드 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEDA2E17D77A84969BCF602B5E5EAF922,
265,강서구,1492130364,유어무드,5.0,4건,서울 강서구 양천로 36 1층,강서구 방화2동,영업시간&월~금 08:30 ~ 20:00&토 11:00 ~ 19:00,02-2662-7999,www.instagram.com/cafeyourmood,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 라떼 가격: 4,000&메뉴 이름: 초콜릿라떼 가격: 4,300&메뉴 이름: 미숫가루 가격: 4,300&메뉴 이름: 유자 허니 소다 (ICE) 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2F6AEF07E93047D39C934C474347F789,
266,강서구,18839797,목카페,2.7,3건,서울 강서구 금낭화로24길 29-5,강서구 방화3동,,02-2661-8265,,#카페 #분위기좋은 #제로페이,"메뉴 이름: 에스프레소 (HOT) 가격: 3,500&메뉴 이름: 에스프레소 마끼야또 (HOT) 가격: 4,000&메뉴 이름: 아메리카노 (HOT) 가격: 3,500&메뉴 이름: 아메리카노 (ICE) 가격: 4,000&메뉴 이름: 목 아메리카노 (HOT) 가격: 4,000&메뉴 이름: 목 아메리카노 (ICE) 가격: 4,500&메뉴 이름: 카페라떼 (HOT) 가격: 4,000&메뉴 이름: 카페라떼 (ICE) 가격: 4,500&메뉴 이름: 카푸치노 (HOT) 가격: 4,000&메뉴 이름: 카푸치노 (ICE) 가격: 4,500&메뉴 이름: 바닐라라떼 (HOT) 가격: 4,500&메뉴 이름: 바닐라라떼 (ICE) 가격: 5,000&메뉴 이름: 카라멜마끼야또 (HOT) 가격: 4,500&메뉴 이름: 카라멜마끼야또 (ICE) 가격: 5,000&메뉴 이름: 카페모카 (HOT) 가격: 4,500&메뉴 이름: 카페모카 (ICE) 가격: 5,000&메뉴 이름: 카라멜모카라떼 (HOT) 가격: 5,000&메뉴 이름: 카라멜모카라떼 (ICE) 가격: 5,500&메뉴 이름: 시나몬모카 (HOT) 가격: 5,000&메뉴 이름: 시나몬모카 (ICE) 가격: 5,500",,
267,강서구,692152161,바이주커피로스터스,4.3,3건,서울 강서구 수명로 68-35 웨스트엔드중정 3층 304호,강서구 발산1동,영업시간&매일 09:00 ~ 23:00,02-2667-3007,,#카페 #야외카페 #테라스가있는 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 초코라떼 가격: 4,000&메뉴 이름: 레몬에이드 가격: 4,700&메뉴 이름: 청귤차 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEE0DB02FC9EF4AB08CC566E0493CA819,
268,강서구,1122372665,이디야커피 우장산동점,3.7,3건,서울 강서구 우현로 15,강서구 우장산동,영업시간&매일 07:00 ~ 23:00&공휴일&07:00 ~ 23:00,02-2603-3330,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
269,강서구,330627493,테리브라운,4.8,6건,서울 강서구 공항대로8길 33 1층 101호,강서구 공항동,영업시간&매일 10:00 ~ 23:00,010-6222-5699,www.instagram.com/terry.brown_,#카페 #감성카페 #보드게임카페 #제로페이,"메뉴 이름: 수제청에이드 가격: 4,800&메뉴 이름: 아메리카노(HOT) 가격: 2,800&메뉴 이름: 카페라떼(HOT) 가격: 3,500&메뉴 이름: 아이스티 가격: 3,500&메뉴 이름: 딸기요거트스무디 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_49124111,
270,강서구,353669633,히든플래닛,4.6,9건,서울 강서구 화곡로21길 52 1층,강서구 화곡3동,영업시간&월~금 08:00 ~ 22:00&토 10:00 ~ 22:00&공휴일&10:00 ~ 22:00&휴무일&일요일,010-3408-0480,,#카페 #데이트코스 #감성카페 #강서구카페 #커피맛집 #화곡동카페 #분위기좋은 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 라임 블루베리 에이드 가격: 4,500&메뉴 이름: 스페셜 티 (lCE) 가격: 5,500&메뉴 이름: 십전대보탕 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F3BC7C487BE004B029D9E43D683E2ECBB,
271,강서구,1231116373,메가커피 양천향교역점,2.3,3건,서울 강서구 강서로 471,강서구 가양1동,"영업시간&월~금 07:10 ~ 22:30&토,일 08:10 ~ 22:30",,www.megacoffee.me,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9993C9E5D9CF41F5B19B65E771767BBF,
272,강서구,27364323,빽다방 우장산역점,3.7,6건,서울 강서구 강서로 245,강서구 화곡3동,영업시간&매일 08:00 ~ 22:00&휴무일&설당일&추석당일,02-2601-1119,www.paikdabang.com,#커피전문점 #카카오페이 #제로페이,,,
273,강서구,25460274,이디야커피 곰달래사거리점,3.0,3건,서울 강서구 곰달래로 52,강서구 화곡1동,영업시간&매일 09:40 ~ 22:40,02-2607-1333,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
274,강서구,905595533,이디야커피 까치산역점,3.0,2건,서울 강서구 강서로17길 6 광성빌딩 1층,강서구 화곡1동,영업시간&매일 08:00 ~ 24:00&(주말 및 공휴일에는 변경될 수 있습니다.)&공휴일&08:00 ~ 24:00&(주말 및 공휴일에는 변경될 수 있습니다.),02-2602-7668,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8D0F90601F5743D18A4F91F0C8689CF1,
275,강서구,587785700,매머드익스프레스 까치산역점,0.0,0건,서울 강서구 강서로16길 5 1층,강서구 화곡8동,영업시간&월~금 07:30 ~ 22:40&토 08:00 ~ 22:40&일 08:30 ~ 22:15,02-2695-8259,www.mmthcoffee.com,#커피전문점 #카카오페이,"메뉴 이름: 아메리카노(S) 가격: 900&메뉴 이름: 카페 라떼(S) 가격: 1,700&메뉴 이름: 초코 라떼(S) 가격: 1,700&메뉴 이름: 토피넛 샷 라떼(S) 가격: 2,600&메뉴 이름: 깔라만시 에이드(S) 가격: 2,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0E52F3F116AC4041A6E963D63F3195D8,
